-1.428792385207035276e-01 -1.434965511992210285e-01 -1.438358709474158448e-01 -1.439482790812087742e-01 -1.439665970531251449e-01 -1.439196200020847749e-01 -1.437463068092257046e-01 -1.429707642305646786e-01 -1.419670129615880072e-01 -1.410090051303814762e-01 -1.399858419299008783e-01 -1.388289226071656723e-01 -1.374607857309416703e-01 -1.358789882988556685e-01 -1.339594929440602877e-01 -1.314710758584538564e-01 -1.290390237788619499e-01 -1.263861628288941996e-01 -1.237568284866118196e-01 -1.208822076320183597e-01 -1.178750076396572893e-01 -1.146459475329560801e-01 -1.113251722816364780e-01 -1.077684505271764570e-01 -1.042111172748661913e-01 -1.003945474721267134e-01 -9.644146055380697913e-02 -9.226702769574536556e-02 -8.788373006395339138e-02 -8.332906072747524318e-02 -7.881331584775248811e-02 -7.432248194531181074e-02 -6.984598404652048176e-02 -6.536233338503619206e-02 -6.087684516559129649e-02 -5.634173549344746040e-02 -5.186335891556633632e-02 -4.737599900129527836e-02 -4.288334027204523252e-02 -3.834345283655244546e-02 -3.381960545476476315e-02 -2.925162096484255556e-02 -2.467897002274446402e-02 -2.007572689008938621e-02 -1.546697119853559892e-02 -1.091348198704466567e-02 -6.357529467126665258e-03 -1.778821742265340212e-03 2.765259910477783824e-03 7.308881889577765328e-03 1.183690218205389784e-02 1.635509845738741114e-02 2.084067581143513731e-02 2.524963871301334761e-02 2.957930922339743751e-02 3.385574677726525122e-02 3.809458866996104365e-02 4.228825034655029486e-02 4.647334337278351962e-02 5.071235879438634048e-02 5.501051974076816981e-02 5.918493457032860533e-02 6.330865833032248147e-02 6.740859540570121045e-02 7.144601223467310358e-02 7.545030842698480233e-02 7.935842435800515016e-02 8.311793247142100494e-02 8.656417377691578985e-02 8.989367819621925382e-02 9.310450392971901523e-02 9.617711157864883287e-02 9.913844929148502017e-02 1.019673048768899443e-01 1.046771941204666656e-01 1.072437680347129441e-01 1.096475717218235585e-01 1.118410754498932735e-01 1.139259819729867979e-01 1.158258990530985910e-01 1.176177959953052937e-01 1.192807775791990821e-01 1.208551691715891163e-01 1.222566656788436207e-01 1.236067680366436661e-01 1.247034959132019560e-01 1.256157754510892899e-01 1.263431938304129531e-01 1.269108882315641007e-01 1.273311602574248302e-01 1.277016965588210484e-01 1.280642693141810229e-01 1.282940412262801033e-01 1.283321349666267097e-01 1.282135600932527153e-01 1.279126992010095332e-01 1.274733907332287752e-01 1.271162309106706467e-01 1.266198075985194571e-01
1.058146326424556916e-01 1.059744678074789476e-01 1.059841286334074623e-01 1.057562165742317040e-01 1.053402720350306437e-01 1.048104936100206080e-01 1.040693516713765837e-01 1.034821754552455869e-01 1.027643091893442467e-01 1.019294538595588440e-01 1.008176571176673808e-01 9.914897724054710926e-02 9.684547650147311282e-02 9.362893694794872934e-02 8.928701379407606720e-02 8.387621225556241011e-02 7.734535772271312892e-02 7.044483991374145271e-02 6.365515205784527675e-02 5.692424876598198985e-02 5.033157728173559553e-02 4.354592930339240553e-02 3.612902434774621641e-02 2.807126429482010785e-02 1.969950559282484387e-02 1.103119611270906089e-02 1.908726272918756517e-03 -7.777310428064294900e-03 -1.792451380382112033e-02 -2.838020150760731108e-02 -3.903528623360608824e-02 -4.958036476304714113e-02 -6.000359509713209388e-02 -7.021315959203727752e-02 -8.017064728641497273e-02 -8.975923400683227804e-02 -9.898065181746411312e-02 -1.076533944774132057e-01 -1.159237698269411226e-01 -1.238036132152279811e-01 -1.313536335664513000e-01 -1.384296979188804344e-01 -1.448310383559829051e-01 -1.505320888567719395e-01 -1.554286849455234487e-01 -1.594866611791667943e-01 -1.626407915163438633e-01 -1.647685773300867351e-01 -1.657270943655444195e-01 -1.656713934640850205e-01 -1.646774964516468931e-01 -1.626949275104910553e-01 -1.596474500374201189e-01 -1.556641023447721262e-01 -1.508151592835172972e-01 -1.452031123235962840e-01 -1.388203995319166606e-01 -1.317137219185564034e-01 -1.239083840865108643e-01 -1.154925863290409138e-01 -1.065704825800261324e-01 -9.735452680924620850e-02 -8.773595176972355525e-02 -7.761568007765762278e-02 -6.699597799036306756e-02 -5.601140522635063984e-02 -4.497526765289912992e-02 -3.399886986923742610e-02 -2.310162359623212439e-02 -1.226251532666133327e-02 -1.653732077906256738e-03 8.609571463035073716e-03 1.857919154357716429e-02 2.820466563734397997e-02 3.744344555889823206e-02 4.624653788729918974e-02 5.464679273401189252e-02 6.254750637043880734e-02 6.988650000656763950e-02 7.671447467208029891e-02 8.296441333854860656e-02 8.866111874046017638e-02 9.384790406721446598e-02 9.894391548702476114e-02 1.025053894128875875e-01 1.055167012672777738e-01 1.078893114222546079e-01 1.096174037624409181e-01 1.109719894122955658e-01 1.119575295993601588e-01 1.124516875658790188e-01 1.125651499075840806e-01 1.123551376333677410e-01 1.119572149527093274e-01 1.113627178462020528e-01 1.108167488386816169e-01 1.103906303080814805e-01 1.098150395125695317e-01 1.089034903982727953e-01
-1.148038766823765849e-01 -1.153764987253574209e-01 -1.154758485260285877e-01 -1.151626773438971102e-01 -1.145103610820603912e-01 -1.133889661374398033e-01 -1.112533372295345518e-01 -1.081578079781384122e-01 -1.038361041855822564e-01 -9.837473608522663560e-02 -9.158022138766741538e-02 -8.300384825368370412e-02 -7.232810913407156095e-02 -5.888498261297052394e-02 -4.240473013768239485e-02 -2.287420680966896491e-02 -3.678015387749187549e-03 1.246142598242860021e-02 2.577651015022782918e-02 3.722028549308810386e-02 4.780426597661033283e-02 5.841654947430482275e-02 6.881475959729145553e-02 7.825809797140481638e-02 8.757415166659496264e-02 9.676366358671951995e-02 1.062179091542655579e-01 1.150207425561093760e-01 1.228709345948298670e-01 1.297781870436839902e-01 1.356876574573114280e-01 1.400984198476150910e-01 1.430044419967824443e-01 1.441457939045749093e-01 1.437728423681581269e-01 1.419081082267418803e-01 1.385478811462802218e-01 1.338895662708729506e-01 1.278006762187088308e-01 1.203738541257864531e-01 1.117548367831598805e-01 1.020182800813937696e-01 9.129621398505817498e-02 7.964774051698238211e-02 6.728574895319681948e-02 5.423650349789268382e-02 4.063305479965201306e-02 2.659345306485876720e-02 1.222934694130837531e-02 -2.433755012368921111e-03 -1.729538262118796715e-02 -3.215712666718634205e-02 -4.678430893873430918e-02 -6.106925340680638414e-02 -7.472516535531127657e-02 -8.759759753001031268e-02 -9.954919911335412264e-02 -1.103121902452346426e-01 -1.199998351730167112e-01 -1.282834221137514052e-01 -1.350844169947431062e-01 -1.403738647825981400e-01 -1.442017879775572553e-01 -1.466618098963316796e-01 -1.477890417489746144e-01 -1.474798203576301314e-01 -1.457772311127430442e-01 -1.426965422878820056e-01 -1.385229563463987734e-01 -1.331136284168095985e-01 -1.264305923969219481e-01 -1.185652750538461059e-01 -1.095830382566483491e-01 -9.978169897159619439e-02 -8.900673160733181544e-02 -7.745880294445765812e-02 -6.526573745728216080e-02 -5.260800613098241124e-02 -3.961208975450811187e-02 -2.648376418563998941e-02 -1.327612427897443582e-02 -4.027004568860558068e-05 1.318563873058435816e-02 2.657156381911709650e-02 3.894112924116964469e-02 5.084102423378342173e-02 6.207025624037360023e-02 7.270676082522783967e-02 8.285201771802408466e-02 9.248983191472737175e-02 1.015805617357657814e-01 1.103545181456550839e-01 1.180328777976686477e-01 1.241412703366025633e-01 1.289257516069199916e-01 1.324473176286497800e-01 1.346811072056725844e-01 1.359743087870916856e-01 1.374169554807163629e-01
-1.444664640673549161e-01 -1.468627171741502813e-01 -1.472401125313909098e-01 -1.454796225451277236e-01 -1.419055685518434418e-01 -1.358207728663951563e-01 -1.261140290758354099e-01 -1.147004773118855403e-01 -1.011302313560071414e-01 -8.608416130435779523e-02 -6.965860181067853873e-02 -5.058350363624682794e-02 -2.937655550912656593e-02 -4.590668035780094171e-03 2.360652385067936107e-02 5.413227476209810790e-02 8.104386308441642595e-02 9.695809448440895206e-02 1.070858990310380593e-01 1.151466747506440236e-01 1.215704385491874345e-01 1.272613484322035471e-01 1.319849169230178643e-01 1.351678690323822318e-01 1.363422857721546810e-01 1.358661964206615280e-01 1.339507237826000619e-01 1.301419439230010466e-01 1.241699164742904871e-01 1.165456529897088561e-01 1.072967326497293178e-01 9.612663827651683757e-02 8.366182778657310637e-02 7.025521831549340346e-02 5.616782113676977578e-02 4.186823146087806369e-02 2.751196189852296581e-02 1.345596052996288552e-02 -6.207978161583653639e-04 -1.458360328712391026e-02 -2.808543625994585832e-02 -4.117261437311012240e-02 -5.369165516668823052e-02 -6.522374279030734856e-02 -7.597270040309121730e-02 -8.579163614395116100e-02 -9.441662907795396464e-02 -1.013583624836102565e-01 -1.061090457764540529e-01 -1.089712938685340055e-01 -1.098040497988433395e-01 -1.081886126904160333e-01 -1.038466482546575587e-01 -9.698379295320158633e-02 -8.807343008371981696e-02 -7.728680347499430892e-02 -6.490570613591306603e-02 -5.122099426976117753e-02 -3.644153354401845346e-02 -2.121005981618018926e-02 -5.782212326649743828e-03 9.577814463697169670e-03 2.460811910786123158e-02 3.962359578367949386e-02 5.439857373243761618e-02 6.890790728508425222e-02 8.268122201436337027e-02 9.530209469244765863e-02 1.058726099296826290e-01 1.147742964208246785e-01 1.220492125050322008e-01 1.276056892628582573e-01 1.312802679202455247e-01 1.331005405345780934e-01 1.328595292997958033e-01 1.305049896207524096e-01 1.260776042237927441e-01 1.198090517384553522e-01 1.119736275128543207e-01 1.024465061091051621e-01 9.139627782516195065e-02 7.876812117509074396e-02 6.494449156230457099e-02 5.065407965212348484e-02 3.395727463700887183e-02 1.622550044523400972e-02 -2.382737396075279568e-03 -2.155149687433292882e-02 -4.132360279278409626e-02 -6.171015800680555718e-02 -8.268309922600561301e-02 -1.046556189716262020e-01 -1.251105935870689412e-01 -1.424049508387539575e-01 -1.567315436745922719e-01 -1.682011070550054332e-01 -1.763546365254310688e-01 -1.817326195883669782e-01 -1.881210006630980036e-01
-1.318007395840002649e-01 -1.298021184212876100e-01 -1.264560160960546409e-01 -1.209943716886935777e-01 -1.128196312628364922e-01 -1.010651401234491653e-01 -8.422718050398998735e-02 -6.612925099833825981e-02 -4.604421900848026938e-02 -2.623356938807837671e-02 -5.885739972783095471e-03 1.690955366823563427e-02 3.908209257853333118e-02 6.258844052471314312e-02 8.589621065520433585e-02 1.065113747620478474e-01 1.204626681828029205e-01 1.285298350094220277e-01 1.331313513153624395e-01 1.324324726608762381e-01 1.300760878753989824e-01 1.255525959378770706e-01 1.182178909341571049e-01 1.082808237629710874e-01 9.763395619512292567e-02 8.605385763897238638e-02 7.223293771423273946e-02 5.678079504166035768e-02 4.074522857328369968e-02 2.293932859216693196e-02 3.551634637318324111e-03 -1.543509957369458389e-02 -3.368979503967362704e-02 -5.098566198096429747e-02 -6.712898869559279225e-02 -8.107473200762919940e-02 -9.287477573197054637e-02 -1.025343006554223640e-01 -1.102332645745762174e-01 -1.160957620280471253e-01 -1.192766629292130870e-01 -1.191449543857548421e-01 -1.163721357568772430e-01 -1.109845627495859854e-01 -1.027903999051751338e-01 -9.222653126852642380e-02 -7.919521118415763505e-02 -6.314376191691076223e-02 -4.345636153835313875e-02 -2.367475390070371971e-02 -4.552705048025205981e-03 1.458819883741961990e-02 3.363647279022522613e-02 5.220857428526105848e-02 6.881039209619523034e-02 8.335908981814363350e-02 9.660940674596986411e-02 1.076408793461526986e-01 1.164127130302539809e-01 1.216332259344102412e-01 1.239184083401698860e-01 1.233580041895362411e-01 1.200694155990693068e-01 1.137386231336108000e-01 1.044298569376249791e-01 9.149507671590001445e-02 7.552800452662791764e-02 5.791423549295575401e-02 3.920660220932351003e-02 1.988891822530761480e-02 -8.883233774418115283e-05 -1.995104811711515685e-02 -4.035569619976899641e-02 -6.083017735812288468e-02 -8.079441208151687259e-02 -9.949657934100414325e-02 -1.164712985621942504e-01 -1.309889902234374903e-01 -1.426597552844973971e-01 -1.510634071276282242e-01 -1.553853270105965134e-01 -1.561480907049054845e-01 -1.511961936107104054e-01 -1.364648059207869690e-01 -1.266185665881371936e-01 -1.119696561002885560e-01 -9.416012999746029011e-02 -7.333848360560535351e-02 -4.906691910897264391e-02 -2.123685546564155549e-02 1.032100013397658535e-02 4.632403689283134257e-02 8.234549909979423099e-02 1.148061682890859081e-01 1.434226656903088981e-01 1.680587571975334926e-01 1.858210119729800103e-01 1.976291777151377715e-01 2.138300711588134173e-01
1.434653716592282635e-01 1.376872877426085495e-01 1.308913833316420194e-01 1.205108717229593923e-01 1.049741130633216474e-01 8.399643475354195976e-02 5.540890656926230479e-02 2.984964929288924651e-02 2.685457302017521270e-03 -2.200310651914959281e-02 -4.524727767710576276e-02 -7.029420028591820691e-02 -9.437471451190100613e-02 -1.185771059089156393e-01 -1.399856700517737307e-01 -1.572193085755905773e-01 -1.642518440523220158e-01 -1.585671465144109227e-01 -1.454037439107956076e-01 -1.274140127990374127e-01 -1.068511297045109387e-01 -8.293762953578313890e-02 -5.670650230383027235e-02 -3.230676650912989861e-02 -8.615626401300747333e-03 1.454132183233010356e-02 3.818014440835618833e-02 6.031155885975941766e-02 7.932660483695609666e-02 9.597924216353513616e-02 1.114483541206411354e-01 1.227960803316424238e-01 1.298861750128629255e-01 1.321208649020027548e-01 1.297798088788548465e-01 1.223749628435272657e-01 1.108368573534957158e-01 9.691434541358152910e-02 7.995430013433676986e-02 6.093688448938742314e-02 3.976236254958705196e-02 1.780008195509637237e-02 -3.625196374604024250e-03 -2.475644976487351850e-02 -4.490587077131478339e-02 -6.350132704116620563e-02 -7.986425086173530585e-02 -9.507791623002648240e-02 -1.103553815244684988e-01 -1.210678834828897987e-01 -1.266074265388105191e-01 -1.279965527642926981e-01 -1.250495068930879694e-01 -1.175442488003247271e-01 -1.062756153919267033e-01 -9.152716475612875102e-02 -7.445967601086503351e-02 -5.523967840729353262e-02 -3.411740978332799407e-02 -1.270115582297431586e-02 8.707518858011584553e-03 2.968018609379468459e-02 4.979740418817860809e-02 6.925050443950128698e-02 8.727154972795017618e-02 1.035243423703124666e-01 1.163223342149936890e-01 1.251565549656288023e-01 1.285974871823244992e-01 1.281594497033813618e-01 1.239272210788038980e-01 1.153610472279122945e-01 1.029883611695782131e-01 8.745389534524766750e-02 6.870805578133409863e-02 4.714128350171184478e-02 2.380935333838714654e-02 -1.157165755383530829e-03 -2.739682592640299910e-02 -5.407530585482478447e-02 -7.944231335193033261e-02 -1.016678733830034403e-01 -1.220223027717456249e-01 -1.459488395691841689e-01 -1.524255313206857587e-01 -1.549125570451717893e-01 -1.518712455234804415e-01 -1.430867144732727025e-01 -1.280378732458193614e-01 -1.058125185951371700e-01 -7.544977625319378156e-02 -3.484706129412409870e-02 8.277838782025382855e-03 4.844632052544541739e-02 8.519249344764712184e-02 1.181904221262890659e-01 1.434596791427369400e-01 1.629105371075593445e-01 1.888291350027666016e-01
1.618263738020018216e-01 1.539428388470777120e-01 1.437889610112367544e-01 1.276657283350210170e-01 1.041694407026173552e-01 7.261969113319341473e-02 2.889658691696801382e-02 -1.153953652423182936e-02 -5.268170563931807299e-02 -8.740004490754665900e-02 -1.169627508118386838e-01 -1.452596527796830850e-01 -1.679709972285277353e-01 -1.834241508688797540e-01 -1.890842101011996901e-01 -1.757925500338672620e-01 -1.397860471576077568e-01 -1.008268680644452547e-01 -6.466687116211412845e-02 -3.005855785829117041e-02 2.480362549100629393e-03 3.486932861889181084e-02 6.392086267522863186e-02 8.661573682707750244e-02 1.040696024447294449e-01 1.178831301201690857e-01 1.299902128845042693e-01 1.370839314285186017e-01 1.380978097758776002e-01 1.330081024811793633e-01 1.229191074985163390e-01 1.062898281826700209e-01 8.474644998049493672e-02 5.827764376925683582e-02 2.859011151044361237e-02 -2.376927737977754460e-03 -3.295919383897959187e-02 -6.044755248168939138e-02 -8.477528167376484347e-02 -1.054816934164287956e-01 -1.220064533506136223e-01 -1.319551875471492164e-01 -1.357337158616261918e-01 -1.339070590082647727e-01 -1.277230682503736059e-01 -1.166055184354771873e-01 -1.007741003953727538e-01 -7.963580574557066472e-02 -5.101202797961310043e-02 -2.238662031140518927e-02 4.265298588676350554e-03 3.027049460046206050e-02 5.530890969634703891e-02 7.774161299432590100e-02 9.611644667913574192e-02 1.097005441771500694e-01 1.187426255011187759e-01 1.217868892483149890e-01 1.201141346217025618e-01 1.140632207463586900e-01 1.032375371821459276e-01 8.811585102979575812e-02 7.063800525657187857e-02 5.070390504180156271e-02 2.959694635992773937e-02 7.390596798413714627e-03 -1.533192061345134069e-02 -3.623902951659632027e-02 -5.744561675084854102e-02 -7.683881343005749542e-02 -9.321970388027038534e-02 -1.059848268844128666e-01 -1.141938757852784397e-01 -1.178010322326459164e-01 -1.164000828483903183e-01 -1.100357359369037863e-01 -9.761410199021947065e-02 -7.972192335178229783e-02 -5.696006678225267600e-02 -3.094051059839004331e-02 -2.638751403358851905e-03 2.535064048331278283e-02 5.466762151621528537e-02 9.487301036239942365e-02 1.109162858916629552e-01 1.244072779241462701e-01 1.313912832852556778e-01 1.321093225477006639e-01 1.258718212705874917e-01 1.124395516131664191e-01 9.121248801126048689e-02 6.092514796789863518e-02 2.520464390090126905e-02 -1.178372403092679647e-02 -4.847654434470605872e-02 -8.309735553241458239e-02 -1.095397449710741183e-01 -1.305222148566496931e-01 -1.608942298790426995e-01
1.673716089618423053e-01 1.466357993116396974e-01 1.275238743790884643e-01 1.030028557464383737e-01 6.969900841669979252e-02 2.851018176653531688e-02 -2.389945118149694459e-02 -6.909420161756192613e-02 -1.092922030125491883e-01 -1.377362555671755862e-01 -1.573233139983618578e-01 -1.693493778521371618e-01 -1.705922064063870869e-01 -1.583322029920025964e-01 -1.302377433140254337e-01 -8.560716102272672434e-02 -2.587265848419998196e-02 3.241045044630484762e-02 7.790642180084285384e-02 1.110757380816263934e-01 1.343830104710887763e-01 1.491670693305778561e-01 1.530983822958180141e-01 1.460370437157565704e-01 1.347241791694586133e-01 1.174484075741679956e-01 9.440700626016383656e-02 6.491015113542339399e-02 3.058098027864387947e-02 -7.439960216276127886e-03 -4.641677297939653113e-02 -8.122363922627827415e-02 -1.107054495356496610e-01 -1.335235227416509407e-01 -1.499563790491930948e-01 -1.582692773421513488e-01 -1.575520734862826955e-01 -1.466190306356141282e-01 -1.277215092498066307e-01 -1.001256507263052903e-01 -6.543008536957731214e-02 -2.926458136783924302e-02 7.419570266454239213e-03 4.331754020145505563e-02 7.596456892727353194e-02 1.040164868066192072e-01 1.244658364459994698e-01 1.367771979662409099e-01 1.400458057117133781e-01 1.366482739760840059e-01 1.268483578210339857e-01 1.104666513681660522e-01 8.900779397610082688e-02 6.425871924958756476e-02 3.727207581539648817e-02 7.207301702304292138e-03 -2.391789038063649522e-02 -5.121407274008571431e-02 -7.637177626690586085e-02 -9.703436383757627071e-02 -1.132362957505781281e-01 -1.220841944818975983e-01 -1.230469098910114134e-01 -1.171055872502267947e-01 -1.049763717584433070e-01 -8.726842712151411385e-02 -6.539292013907933854e-02 -4.220912738961148103e-02 -1.779876807331887828e-02 8.170315377134305598e-03 3.396469573508339307e-02 5.803579578650728404e-02 7.933322203944406792e-02 9.616421340708035392e-02 1.073748640471096361e-01 1.128609713593530101e-01 1.124743386134195999e-01 1.060245718229772122e-01 9.281500439379367084e-02 7.325543304708523329e-02 4.909880179741021866e-02 2.269183805272196111e-02 -5.989348843688372878e-03 -3.888693056140831578e-02 -6.251517322925446984e-02 -8.366172168262046849e-02 -1.003417287195107477e-01 -1.114156760914404160e-01 -1.152497023411243743e-01 -1.102414671934562607e-01 -9.613766458447428609e-02 -7.219219808645899183e-02 -4.276300799524386520e-02 -1.127486273916067198e-02 2.210830982042306936e-02 5.518174130502939007e-02 8.155858270546870181e-02 1.039521719362539315e-01 1.362376739005302650e-01
-1.756489724598882252e-01 -1.469356015141741467e-01 -1.213910287985750930e-01 -9.051415995183559327e-02 -5.042548914448306829e-02 -2.719217403442978579e-03 5.556437529374234907e-02 1.007390758736481928e-01 1.360642399166489269e-01 1.566104746372834200e-01 1.646572702904725294e-01 1.587843336529149441e-01 1.384087961696397195e-01 9.947217688429718652e-02 3.881041015384619625e-02 -4.102131046300785261e-02 -1.185455301591122890e-01 -1.626277673498970899e-01 -1.764208392746393073e-01 -1.674541351366084507e-01 -1.498385614385540077e-01 -1.187254521633606674e-01 -7.525737770860650711e-02 -3.118940567537033595e-02 1.174076312542846577e-02 5.257424735983293185e-02 9.249662654861340316e-02 1.250301450983558049e-01 1.477059082852265615e-01 1.594252059361768170e-01 1.600908775612012169e-01 1.475744991182788013e-01 1.233369052648392028e-01 8.881392616751689062e-02 4.926172488450138165e-02 7.298983573735940041e-03 -3.442941569156370701e-02 -7.301191925755487477e-02 -1.062953294470928567e-01 -1.310126164878448463e-01 -1.444455256241440888e-01 -1.468858816043090709e-01 -1.395252571973681077e-01 -1.225752692490065798e-01 -9.838146157623388344e-02 -6.732048128328407821e-02 -3.339142733630355575e-02 2.550417567970429504e-03 3.789792309763765493e-02 6.971259203510353497e-02 9.754575649118443770e-02 1.190442705148976182e-01 1.332979477774858534e-01 1.386383079509004579e-01 1.330118719363933000e-01 1.175342419910378189e-01 9.262330762934381512e-02 6.124176910018847009e-02 2.612825165584355472e-02 -9.215349512256255926e-03 -4.324603278294886222e-02 -7.212618516056917839e-02 -9.518124576369070555e-02 -1.120830732998134988e-01 -1.223225921487401807e-01 -1.249036251789545499e-01 -1.194530235520288308e-01 -1.061657300386920078e-01 -8.613485232350032161e-02 -6.091734042559242279e-02 -3.339530474258237125e-02 -4.691885534669798692e-03 2.441126073495636026e-02 5.186260521907457011e-02 7.622275964077528110e-02 9.703343207551803906e-02 1.109175037210305137e-01 1.163928006252168273e-01 1.129413796696670524e-01 1.025413253133297398e-01 8.520833415921254261e-02 6.180164921104203818e-02 3.436813683202789155e-02 3.042442951418335845e-03 -2.454470191575855789e-02 -4.992623622461778155e-02 -7.163176072085208901e-02 -8.742573122204803926e-02 -9.621068323018941437e-02 -9.760479602655390552e-02 -9.145525189786762876e-02 -7.753755096565603799e-02 -5.653628234939786501e-02 -2.898082420854262292e-02 1.331703083803736356e-03 3.175331505613325500e-02 5.714587603588623665e-02 7.831309232029899647e-02 1.087042524282045702e-01
-1.312561672057220574e-01 -1.023523106303083768e-01 -7.790065146226593518e-02 -5.015371665255943801e-02 -1.654005618712530226e-02 2.042094475151786173e-02 6.256426383207878972e-02 9.498647460840327350e-02 1.159205176363149181e-01 1.222878886744340615e-01 1.163088132989671952e-01 9.565917368203942506e-02 6.071401180450366336e-02 9.887444145690916369e-03 -4.982100500782835756e-02 -1.099461189671285671e-01 -1.454187530026875563e-01 -1.512507666267483564e-01 -1.345856234955109809e-01 -9.838737079487727688e-02 -5.656176951825762217e-02 -7.612629112815180905e-03 4.178453315634002990e-02 7.998312400858001436e-02 1.088059631366814634e-01 1.268598879882562036e-01 1.372470252987366690e-01 1.342736846550608987e-01 1.158787214787795200e-01 8.595769117859253239e-02 4.808845935437292690e-02 3.798056153551323741e-03 -4.172380292624160852e-02 -8.281711068804378795e-02 -1.164126590956912066e-01 -1.383078786530063664e-01 -1.464459274958449242e-01 -1.391832568502588685e-01 -1.179780269343068122e-01 -8.522393644064188423e-02 -4.402245712599746341e-02 1.149298539839016357e-03 4.572201617009293007e-02 8.666876954863082794e-02 1.182903357186746163e-01 1.389779042421339372e-01 1.467070908143898456e-01 1.417365235631169729e-01 1.256003896333187653e-01 9.864320145325028433e-02 6.274344684650987047e-02 2.141146921221557392e-02 -2.216015049349121663e-02 -6.523042884201500635e-02 -1.015617256939243679e-01 -1.295075794962915194e-01 -1.460842730209974405e-01 -1.485907110803316722e-01 -1.393401044106882813e-01 -1.202397701322859280e-01 -9.167503861795836539e-02 -5.825998322526391299e-02 -2.193078579855992777e-02 1.810666844709057574e-02 5.652840533660728750e-02 9.186475177404243575e-02 1.212226817173801263e-01 1.416214942667677057e-01 1.508906765884164003e-01 1.464025690809177827e-01 1.292714673812728476e-01 1.015000835407675328e-01 6.581805089687178811e-02 2.490362486769118894e-02 -1.753882392844968371e-02 -5.861888770561649031e-02 -9.521062972021615556e-02 -1.246527863158802402e-01 -1.432124209989198149e-01 -1.504268998502639731e-01 -1.423018119702326167e-01 -1.213635461395589782e-01 -8.951279789022481559e-02 -4.595730115624580697e-02 -5.848085163826843846e-03 3.449172524833432618e-02 7.073584162067877990e-02 1.013751504129234010e-01 1.222898712905472612e-01 1.325789049675854536e-01 1.302576566334885388e-01 1.130648078867271533e-01 8.397314588049777095e-02 4.638627846919146647e-02 3.738868791367635711e-03 -4.046229950310489126e-02 -7.785370493163139283e-02 -1.066578413687854915e-01 -1.479994673556099816e-01
